"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2018_GS1_Q71","2018","General Studies","mcq_standard","","","","","","","","","","","Sthanakvasi Sect","","",",Q71. With reference to the religious practices in India, the ?Sthanakvasi? sect belongs to (a) Buddhism (b) Jainism (c) Vaishnavism (d) Shaivism","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q72","2018","General Studies","mcq_standard","","","","","","","","","","","Mughal and Awadhi Architecture","","",",Q72. With reference to the cultural history of India, consider the following statements: White marble was used in making Buland Darwaza and Khanqah at Fatehpur Sikri. Red sandstone and marble were used in making Bara Imambara and Rumi Darwaza at Lucknow. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q73","2018","General Studies","mcq_standard","","","","","","","","","","","Foreign Travellers on Diamonds","","",",Q73. Which one of the following foreign travellers elaborately discussed about diamonds and diamond mines of India? (a) Francois Bernier (b) Jean-Baptiste Tavernier (c) Jean de Thevenot (d) Abbe Barthelemy Carre","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q74","2018","General Studies","mcq_standard","","","","","","","","","","","Maitreya Buddha","","",",Q74. With reference to Indian history, who among the following is a future Buddha, yet to come to save the world? (a) Avalokiteshvara (b) Lokesvara (c) Maitreya (d) Padmapani","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q75","2018","General Studies","mcq_standard","","","","","","","","","","","Subsidiary Alliance","","",",Q75. Which one of the following statements does not apply to the system of Subsidiary Alliance introduced by Lord Wellesley? (a) To maintain a large standing army at other's expense (b) To keep India safe from Napoleonic danger (c) To secure a fixed income for the Company (d) To establish British paramountcy over the Indian States","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q76","2018","General Studies","mcq_standard","","","","","","","","","","","English Education in India","","",",Q76. Which of the following led to the introduction of English Education in India? Charter Act of 1813 General Committee of Public Instruction, 1823 Orientalist and Anglicist Controversy Select the correct answer: (a) 1 and 2 only (b) 2 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q77","2018","General Studies","mcq_standard","","","","","","","","","","","Artificial Lake","","",",Q77. Which one of the following is an artificial lake? (a) Kodaikanal (Tamil Nadu) (b) Kolleru (Andhra Pradesh) (c) Nainital (Uttarakhand) (d) Renuka (Himachal Pradesh)","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q78","2018","General Studies","mcq_standard","","","","","","","","","","","Swarajya Sabha Name Change","","",",Q78. In 1920, which of the following changed its name to ?Swarajya Sabha?? (a) All India Home Rule League (b) Hindu Mahasabha (c) South Indian Liberal Federation (d) The Servants of India Society","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q79","2018","General Studies","mcq_standard","","","","","","","","","","","Swarajya Sabha Name Change","","",",Q79. In 1920, which of the following changed its name to ?Swarajya Sabha?? (a) All India Home Rule League (b) Hindu Mahasabha (c) South Indian Liberal Federation (d) The Servants of India Society","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q80","2018","General Studies","mcq_standard","","","","","","","","","","","Modern Indian History Chronology","","",",Q80. Which among the following events happened earliest? (a) Swami Dayanand established Arya Samaj. (b) Dinabandhu Mitra wrote Neeldarpan. (c) Bankim Chandra Chattopadhyay wrote Anandmath. (d) Satyendranath Tagore became the first Indian to succeed in the Indian Civil Services Examination.","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q81","2018","General Studies","mcq_standard","","","","","","","","","","","Sand Mining Impacts","","",",Q81. Which of the following is/are the possible consequence/s of heavy sand mining in riverbeds? Decreased salinity in the river Pollution of groundwater Lowering of the water table Select the correct answer: (a) 1 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q82","2018","General Studies","mcq_standard","","","","","","","","","","","Agricultural Soils","","",",Q82. With reference to agricultural soils, consider the following statements: A high content of organic matter in soil drastically reduces its water holding capacity. Soil does not play any role in the sulphur cycle. Irrigation over a period of time can contribute to the salinization of some agricultural lands. Which of the statements given above is/are correct? (a) 1 and 2 only (b) 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q83","2018","General Studies","mcq_standard","","","","","","","","","","","Partnership for Action on Green Economy (PAGE)","","",",Q83. The Partnership for Action on Green Economy (PAGE), a UN mechanism to assist countries transition towards greener and more inclusive economies, emerged at (a) The Earth Summit on Sustainable Development 2002, Johannesburg (b) The United Nations Conference on Sustainable Development 2012, Rio de Janeiro (c) The United Nations Framework Convention on Climate Change 2015, Paris (d) The World Sustainable Development Summit 2016, New Delhi","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q84","2018","General Studies","mcq_standard","","","","","","","","","","","3D Printing Applications","","",",Q84. ?3D printing? has applications in which of the following? Preparation of confectionery items Manufacture of bionic ears Automotive industry Reconstructive surgeries Data processing technologies Select the correct answer: (a) 1, 3 and 4 only (b) 2, 3 and 5 only (c) 1 and 4 only (d) 1, 2, 3, 4 and 5","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2018_GS1_Q85","2018","General Studies","mcq_standard","","","","","","","","","","","Barren Island Volcano","","",",Q85. Consider the following statements: The Barren Island volcano is an active volcano located in the Indian territory. Barren Island lies about 140 km east of Great Nicobar. The last time the Barren Island volcano erupted was in 1991 and it has remained inactive since then. Which of the statements given above is/are correct? (a) 1 only (b) 2 and 3 (c) 3 only (d) 1 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q86","2018","General Studies","mcq_standard","","","","","","","","","","","Prosopis juliflora","","",",Q86. Why is a plant called Prosopis juliflora often mentioned in news? (a) Its extract is widely used in cosmetics. (b) It tends to reduce the biodiversity in the area in which it grows. (c) Its extract is used in the synthesis of pesticides. (d) None of the above","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q87","2018","General Studies","mcq_standard","","","","","","","","","","","Coral Reefs","","",",Q87. Consider the following statements: Most of the worlds coral reefs are in tropical waters. More than one-third of the worlds coral reefs are located in the territories of Australia, Indonesia and Philippines. Coral reefs host far more number of animal phyla than those hosted by tropical rainforests. Which of the statements given above is/are correct? (a) 1 and 2 only (b) 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q88","2018","General Studies","mcq_standard","","","","","","","","","","","Climate Neutral Now Initiative","","",",Q88. ?Momentum for Change: Climate Neutral Now? is an initiative launched by (a) The Intergovernmental Panel on Climate Change (b) The UNEP Secretariat (c) The UNFCCC Secretariat (d) The World Meteorological Organization","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q89","2018","General Studies","mcq_standard","","","","","","","","","","","Colonial Education Institutions","","",",Q89. With reference to educational institutions during colonial rule in India, consider the following pairs: Institution ?"" Founder Sanskrit College at Benaras ?"" William Jones Calcutta Madrasa ?"" Warren Hastings Fort William College ?"" Arthur Wellesley Which of the pairs given above is/are correct? (a) 1 and 2 (b) 2 only (c) 1 and 3 (d) 3 only","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2018_GS1_Q90","2018","General Studies","mcq_standard","","","","","","","","","","","Regions and Countries","","",",Q90. Consider the following pairs: Regions sometimes mentioned in news ?"" Country Catalonia ?"" Spain Crimea ?"" Hungary Mindanao ?"" Philippines Oromia ?"" Nigeria Which of the pairs given above are correctly matched? (a) 1, 2 and 3 (b) 3 and 4 only (c) 1 and 3 only (d) 2 and 4 only","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2018_GS1_Q91","2018","General Studies","mcq_standard","","","","","","","","","","","Post-Independence Chronology","","",",Q91. Consider the following events: The first democratically elected communist party government formed in a State in India. Indias then largest bank, Imperial Bank of India, was renamed State Bank of India. Air India was nationalised and became the national carrier. Goa became a part of independent India. Which of the following is the correct chronological sequence of the above events? (a) 4 ?"" 1 ?"" 2 ?"" 3 (b) 3 ?"" 2 ?"" 1 ?"" 4 (c) 4 ?"" 2 ?"" 1 ?"" 3 (d) 3 ?"" 1 ?"" 2 ?"" 4","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
