"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2017_CSAT_Q78","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_SET_3","","","","Graph Paths","Graph Paths; Directed Graph; Route Constraints","",",Q78. If the route between G and C is closed, which one of the following stations need not be passed through while travelling from H to C? (a) E (b) D (c) A (d) B,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2017_SET_3","Passage"
"UPSC_2017_CSAT_Q79","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Digit Reversal; Difference","",",Q79. There are certain 2-digit numbers. The difference between the number and the one obtained on reversing it is always 27. How many such maximum 2-digit numbers are there? (a) 3 (b) 4 (c) 5 (d) None of the above,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_5","Constraint System"
"UPSC_2017_CSAT_Q8","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P8","","","","Habit Formation","Behavioral Habits; Routine & Efficiency","",",Q8. The author suggests that habits: (a) tend to make our lives difficult (b) add precision to our lives (c) make it easier for us to live (d) tend to mechanize our lives Directions for the following 2 (two) items No supporters of 'party X', who knew Z and supported his campaign strategy, agreed for the alliance with 'party Y'; but some of them had friends in 'party Y'.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P8","Passage"
"UPSC_2017_CSAT_Q80","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Numbering; Digit Count","",",Q80. What is the total number of digits printed, if a book containing 150 pages is to be numbered from 1 to 150? (a) 262 (b) 342 (c) 360 (d) 450,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_6","Constraint System"
"UPSC_2017_CSAT_Q9","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_SET_1","","","","Deductive Logic","Deductive Logic; Statement Evaluation","",",Q9. With reference to the above information, which one among the following statements must be true? (a) Some supporters of 'party Y' did not agree for the alliance with 'party X' (b) There is at least one supporter of 'party Y' who knew some supporters of 'party X' as a friend (c) No supporters of 'party X' supported Z's campaign strategy (d) No supporters of party 'X' knew Z,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2017_SET_1","Passage"
"UPSC_2018_CSAT_Q1","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Counting Triangles","Counting Triangles; 3D Geometry","",",Q1. Consider the following three-dimensional figure: [IMAGE: data/pyq/papers/2018/csat/raw/Question1.png] How many triangles does the above figure have? (a) 18 (b) 20 (c) 22 (d) 24,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q10","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P4","","","","Right to Education & Quality","Universal Access; Curricular Reform","",",Q10. The author wants India to rid herself of certain past bonds because (a) he is not able to see the relevance of the past (b) there is not much to be proud of (c) he is not interested in the history of India (d) they obstruct her physical and spiritual growth Directions for the following 3 (three) items: The following three items are based on the graph given below which shows imports of three different types of steel over a period of six months of a year. Study the graph and answer the three items that follow. [IMAGE: data/pyq/papers/2018/csat/raw/Question11.png] (Legend: Coil ($320), Sheet ($256), Scrap ($175). Figures are in thousands of tons.),","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Emerging","CSAT_2018_P4","Passage"
"UPSC_2018_CSAT_Q11","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Bar Graph; Difference Calculation; Graph","",",Q11. By how much (measured in thousands of tons) did the import of sheet steel exceed the import of coil steel in the first three months of the year? (a) 11 (b) 15 (c) 19 (d) 23,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_1","Constraint System"
"UPSC_2018_CSAT_Q12","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Value Calculation; Unit Cost; Graph","",",Q12. What was the approximate total value (in $) of sheet steel imported over the six months period? (a) 45,555 (b) 50,555 (c) 55,550 (d) 65,750,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_1","Constraint System"
"UPSC_2018_CSAT_Q13","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Ratio; Comparative Analysis; Graph","",",Q13. What was the approximate ratio of sheet steel and scrap steel imports in the first three months of the year? (a) 1 : 1 (b) 1.2 : 1 (c) 1.4 : 1 (d) 1.6 : 1 Directions for the following 3 (three) items: Rotated positions of a single solid are shown below. The various faces of the solid are marked with different symbols like dots, cross and line. Answer the three items that follow the given figures. [IMAGE: data/pyq/papers/2018/csat/raw/Question14.png],","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_2","Constraint System"
"UPSC_2018_CSAT_Q14","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","3D Visualization; Opposite Faces","",",Q14. What is the symbol on the face opposite to that containing a single dot? (a) Four dots (b) Three dots (c) Two dots (d) Cross,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_2","Constraint System"
"UPSC_2018_CSAT_Q15","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","3D Visualization; Opposite Faces","",",Q15. What is the symbol on the face opposite to that containing two dots? (a) Single dot (b) Three dots (c) Four dots (d) Line,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_2","Constraint System"
